Week,Market,Channel,Product,Impressions,Clicks,Spend_AED,Conversions,Sales_AED,Engagement_Rate,Brand_Awareness_Score,Purchase_Intent_Score,Influencer_Name,Follower_Count,Influencer_Engagement_Rate,TV_GRP,PR_Mentions,PR_Share_of_Voice,Website_Sessions,Bounce_Rate,Avg_Session_Duration_Sec,Page_Views_Per_Session,Competitor_SOV,Sentiment_Score
7,SEPAK,PR,Galaxy Watch6,N/A,N/A,0,N/A,N/A,N/A,70.1,52.4,N/A,N/A,N/A,N/A,36,25.1,N/A,N/A,N/A,N/A,8.8,0.89
8,SGE,Paid Social,Galaxy Z Fold8,360803,4971,14561,308,88296,0.8,76.0,63.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.3,0.77
8,SGE,Influencer,Galaxy Z Fold8,N/A,N/A,2797,41,19028,4.94,44.5,35.8,Influencer_2,758580,4.94,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.4,0.95
8,SGE,TV,Galaxy Z Fold8,N/A,N/A,37116,N/A,N/A,N/A,76.0,48.7,N/A,N/A,N/A,359,N/A,N/A,N/A,N/A,N/A,N/A,5.5,0.89
8,SGE,Search,Galaxy Z Fold8,199384,2990,9789,537,152445,1.5,73.6,63.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.0,0.89
8,SGE,Website,Galaxy Z Fold8,N/A,N/A,N/A,738,308693,N/A,56.5,43.2,N/A,N/A,N/A,N/A,N/A,N/A,41052,39.3,177,2.85,4.0,0.78
8,SGE,PR,Galaxy Z Fold8,N/A,N/A,0,N/A,N/A,N/A,68.4,63.5,N/A,N/A,N/A,N/A,28,16.3,N/A,N/A,N/A,N/A,0.4,0.85
8,SGE,B2B Roadshow,Galaxy Z Fold8,6162,N/A,4356,49,19691,6.75,64.9,55.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.3,0.89
8,SGE,Paid Social,Galaxy Z Flip8,483538,3975,10540,380,82992,1.35,59.5,60.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.6,0.89
8,SGE,Influencer,Galaxy Z Flip8,N/A,N/A,2321,16,6053,5.2,57.6,44.4,Influencer_3,268507,5.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.0,0.86
8,SGE,TV,Galaxy Z Flip8,N/A,N/A,17356,N/A,N/A,N/A,71.0,67.8,N/A,N/A,N/A,484,N/A,N/A,N/A,N/A,N/A,N/A,6.9,0.77
8,SGE,Search,Galaxy Z Flip8,306003,4500,15490,741,208499,1.47,56.9,47.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.5,0.84
8,SGE,Website,Galaxy Z Flip8,N/A,N/A,N/A,998,335805,N/A,59.1,50.4,N/A,N/A,N/A,N/A,N/A,N/A,57127,37.3,213,3.55,9.5,0.81
8,SGE,PR,Galaxy Z Flip8,N/A,N/A,0,N/A,N/A,N/A,69.8,71.9,N/A,N/A,N/A,N/A,48,26.4,N/A,N/A,N/A,N/A,0.4,0.85
8,SGE,B2B Roadshow,Galaxy Z Flip8,10670,N/A,5568,81,34066,3.25,57.5,52.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.2,0.85
8,SGE,Paid Social,Galaxy S24,542183,6946,15901,830,175627,1.45,73.7,35.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.4,0.82
8,SGE,Influencer,Galaxy S24,N/A,N/A,2794,61,22042,5.05,63.5,52.2,Influencer_2,915932,5.05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.7,0.81
8,SGE,TV,Galaxy S24,N/A,N/A,32728,N/A,N/A,N/A,78.7,50.1,N/A,N/A,N/A,516,N/A,N/A,N/A,N/A,N/A,N/A,11.4,0.77
8,SGE,Search,Galaxy S24,284761,5124,12890,658,174202,1.8,66.1,55.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.5,0.8
8,SGE,Website,Galaxy S24,N/A,N/A,N/A,1217,319528,N/A,61.7,39.8,N/A,N/A,N/A,N/A,N/A,N/A,68720,25.9,246,4.0,13.0,0.91
8,SGE,PR,Galaxy S24,N/A,N/A,0,N/A,N/A,N/A,74.4,50.9,N/A,N/A,N/A,N/A,56,28.0,N/A,N/A,N/A,N/A,6.7,0.84
8,SGE,B2B Roadshow,Galaxy S24,6020,N/A,5545,46,25161,7.33,64.8,58.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.8,0.82
8,SGE,Paid Social,Galaxy Tab S10,423346,5705,12712,578,226107,0.93,62.2,52.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.1,0.76
8,SGE,Influencer,Galaxy Tab S10,N/A,N/A,3520,32,14601,5.3,45.9,40.6,Influencer_2,470625,5.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.6,0.76
8,SGE,TV,Galaxy Tab S10,N/A,N/A,32190,N/A,N/A,N/A,69.4,62.2,N/A,N/A,N/A,415,N/A,N/A,N/A,N/A,N/A,N/A,7.9,0.73
8,SGE,Search,Galaxy Tab S10,381955,8142,13766,781,239002,2.13,55.6,46.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.5,0.91
8,SGE,Website,Galaxy Tab S10,N/A,N/A,N/A,1076,343880,N/A,63.7,48.3,N/A,N/A,N/A,N/A,N/A,N/A,61020,38.1,229,3.1,7.9,0.77
8,SGE,PR,Galaxy Tab S10,N/A,N/A,0,N/A,N/A,N/A,86.6,51.9,N/A,N/A,N/A,N/A,24,23.4,N/A,N/A,N/A,N/A,7.8,0.94
8,SGE,B2B Roadshow,Galaxy Tab S10,10482,N/A,7369,81,28684,6.2,74.9,50.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.3,0.91
8,SGE,Paid Social,Galaxy Buds3,320162,3624,16626,429,115958,1.15,63.8,40.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.9,0.84
8,SGE,Influencer,Galaxy Buds3,N/A,N/A,1788,54,15225,5.76,44.4,49.5,Influencer_2,665660,5.76,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.5,0.92
8,SGE,TV,Galaxy Buds3,N/A,N/A,33264,N/A,N/A,N/A,64.7,49.8,N/A,N/A,N/A,251,N/A,N/A,N/A,N/A,N/A,N/A,7.2,0.76
8,SGE,Search,Galaxy Buds3,248236,3546,14769,405,153505,1.43,68.6,57.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.6,0.87
8,SGE,Website,Galaxy Buds3,N/A,N/A,N/A,859,380902,N/A,68.3,37.4,N/A,N/A,N/A,N/A,N/A,N/A,63508,37.7,244,3.98,5.3,0.87
8,SGE,PR,Galaxy Buds3,N/A,N/A,0,N/A,N/A,N/A,84.0,58.7,N/A,N/A,N/A,N/A,27,30.1,N/A,N/A,N/A,N/A,6.4,0.95
8,SGE,B2B Roadshow,Galaxy Buds3,6637,N/A,3257,72,25374,4.27,68.1,55.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.3,0.94
8,SGE,Paid Social,Galaxy Watch6,549735,5155,8344,252,97301,0.91,68.4,48.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.2,0.85
8,SGE,Influencer,Galaxy Watch6,N/A,N/A,4938,82,34442,5.92,69.9,41.5,Influencer_3,966479,5.92,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.6,0.83
8,SGE,TV,Galaxy Watch6,N/A,N/A,25022,N/A,N/A,N/A,77.6,63.1,N/A,N/A,N/A,301,N/A,N/A,N/A,N/A,N/A,N/A,13.3,0.75
8,SGE,Search,Galaxy Watch6,223664,2752,15903,324,97496,1.23,53.0,50.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.2,0.88
8,SGE,Website,Galaxy Watch6,N/A,N/A,N/A,533,115563,N/A,51.0,50.9,N/A,N/A,N/A,N/A,N/A,N/A,33330,40.7,213,3.74,5.9,0.82
8,SGE,PR,Galaxy Watch6,N/A,N/A,0,N/A,N/A,N/A,75.6,70.3,N/A,N/A,N/A,N/A,27,24.7,N/A,N/A,N/A,N/A,2.0,0.94
8,SGE,B2B Roadshow,Galaxy Watch6,11986,N/A,4880,87,20714,3.06,72.2,67.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.5,0.94
8,SESAR,Paid Social,Galaxy Z Fold8,384926,3265,12493,245,67690,1.16,49.0,47.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.9,0.77
8,SESAR,Influencer,Galaxy Z Fold8,N/A,N/A,2571,40,8641,5.84,56.4,52.6,Influencer_5,902573,5.84,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.4,0.89
8,SESAR,TV,Galaxy Z Fold8,N/A,N/A,30568,N/A,N/A,N/A,76.5,58.3,N/A,N/A,N/A,354,N/A,N/A,N/A,N/A,N/A,N/A,14.6,0.74
8,SESAR,Search,Galaxy Z Fold8,318240,6002,10251,624,267525,1.89,54.9,50.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.3,0.89
8,SESAR,Website,Galaxy Z Fold8,N/A,N/A,N/A,806,275631,N/A,63.7,48.0,N/A,N/A,N/A,N/A,N/A,N/A,50296,33.5,189,3.83,7.1,0.93
8,SESAR,PR,Galaxy Z Fold8,N/A,N/A,0,N/A,N/A,N/A,65.3,61.6,N/A,N/A,N/A,N/A,40,32.4,N/A,N/A,N/A,N/A,2.1,0.87
8,SESAR,B2B Roadshow,Galaxy Z Fold8,7253,N/A,5079,44,15620,3.18,56.8,64.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.2,0.94
8,SESAR,Paid Social,Galaxy Z Flip8,349965,4540,8867,278,104566,1.38,66.5,52.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.0,0.76
8,SESAR,Influencer,Galaxy Z Flip8,N/A,N/A,1961,13,5172,3.03,55.4,39.8,Influencer_4,308216,3.03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.8,0.94
8,SESAR,TV,Galaxy Z Flip8,N/A,N/A,33565,N/A,N/A,N/A,85.6,59.9,N/A,N/A,N/A,253,N/A,N/A,N/A,N/A,N/A,N/A,11.4,0.73
8,SESAR,Search,Galaxy Z Flip8,301538,5298,8474,512,146605,1.76,71.6,39.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.9,0.92
8,SESAR,Website,Galaxy Z Flip8,N/A,N/A,N/A,224,74033,N/A,67.4,45.7,N/A,N/A,N/A,N/A,N/A,N/A,26066,34.2,247,2.67,10.3,0.87
8,SESAR,PR,Galaxy Z Flip8,N/A,N/A,0,N/A,N/A,N/A,78.9,67.5,N/A,N/A,N/A,N/A,45,42.6,N/A,N/A,N/A,N/A,0.7,0.89
8,SESAR,B2B Roadshow,Galaxy Z Flip8,9841,N/A,4551,43,20573,6.98,60.8,68.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.6,0.91
8,SESAR,Paid Social,Galaxy S24,493415,5050,9997,461,78952,1.16,48.4,49.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.1,0.89
8,SESAR,Influencer,Galaxy S24,N/A,N/A,2789,21,9658,2.98,58.1,53.0,Influencer_4,872676,2.98,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.5,0.76
8,SESAR,TV,Galaxy S24,N/A,N/A,21506,N/A,N/A,N/A,80.3,47.4,N/A,N/A,N/A,387,N/A,N/A,N/A,N/A,N/A,N/A,15.2,0.8
8,SESAR,Search,Galaxy S24,197809,2380,9570,414,221800,1.2,65.9,49.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.5,0.78
8,SESAR,Website,Galaxy S24,N/A,N/A,N/A,346,153316,N/A,46.4,55.6,N/A,N/A,N/A,N/A,N/A,N/A,28019,38.4,258,2.9,7.9,0.82
8,SESAR,PR,Galaxy S24,N/A,N/A,0,N/A,N/A,N/A,79.6,71.9,N/A,N/A,N/A,N/A,15,36.3,N/A,N/A,N/A,N/A,8.1,0.96
8,SESAR,B2B Roadshow,Galaxy S24,5025,N/A,6661,54,18614,3.5,67.3,68.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.1,0.94
8,SESAR,Paid Social,Galaxy Tab S10,373059,3094,6246,214,62150,0.94,59.6,40.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.6,0.79
8,SESAR,Influencer,Galaxy Tab S10,N/A,N/A,3159,23,8787,4.48,63.9,43.8,Influencer_4,795033,4.48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.0,0.86
8,SESAR,TV,Galaxy Tab S10,N/A,N/A,32040,N/A,N/A,N/A,76.9,50.0,N/A,N/A,N/A,429,N/A,N/A,N/A,N/A,N/A,N/A,11.5,0.86
8,SESAR,Search,Galaxy Tab S10,317992,5359,6190,623,225089,1.69,66.0,43.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.9,0.79
8,SESAR,Website,Galaxy Tab S10,N/A,N/A,N/A,929,191228,N/A,46.8,43.8,N/A,N/A,N/A,N/A,N/A,N/A,54784,36.9,182,2.53,11.0,0.93
8,SESAR,PR,Galaxy Tab S10,N/A,N/A,0,N/A,N/A,N/A,77.8,64.0,N/A,N/A,N/A,N/A,39,40.5,N/A,N/A,N/A,N/A,7.1,0.83
8,SESAR,B2B Roadshow,Galaxy Tab S10,5240,N/A,5479,25,26130,7.27,70.2,69.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.0,0.97
8,SESAR,Paid Social,Galaxy Buds3,496610,4226,13552,291,80788,1.48,50.5,49.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.5,0.72
8,SESAR,Influencer,Galaxy Buds3,N/A,N/A,3077,15,6528,4.21,43.3,48.2,Influencer_4,344671,4.21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.9,0.86
8,SESAR,TV,Galaxy Buds3,N/A,N/A,24185,N/A,N/A,N/A,76.2,61.8,N/A,N/A,N/A,223,N/A,N/A,N/A,N/A,N/A,N/A,16.5,0.81
8,SESAR,Search,Galaxy Buds3,196406,2676,12823,303,129166,1.36,62.4,59.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.7,0.93
8,SESAR,Website,Galaxy Buds3,N/A,N/A,N/A,643,187505,N/A,53.3,40.3,N/A,N/A,N/A,N/A,N/A,N/A,42323,43.3,176,3.73,8.9,0.9
8,SESAR,PR,Galaxy Buds3,N/A,N/A,0,N/A,N/A,N/A,74.6,49.7,N/A,N/A,N/A,N/A,30,28.1,N/A,N/A,N/A,N/A,4.8,0.82
8,SESAR,B2B Roadshow,Galaxy Buds3,11015,N/A,7070,73,8001,6.55,55.4,64.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.4,0.88
8,SESAR,Paid Social,Galaxy Watch6,492572,6368,11606,463,179486,1.12,53.3,38.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.2,0.82
8,SESAR,Influencer,Galaxy Watch6,N/A,N/A,3793,24,11189,3.07,67.0,36.4,Influencer_21,727537,3.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.2,0.85
8,SESAR,TV,Galaxy Watch6,N/A,N/A,31931,N/A,N/A,N/A,65.0,53.5,N/A,N/A,N/A,246,N/A,N/A,N/A,N/A,N/A,N/A,10.6,0.74
8,SESAR,Search,Galaxy Watch6,260017,3308,13884,570,278417,1.27,60.5,50.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.3,0.84
8,SESAR,Website,Galaxy Watch6,N/A,N/A,N/A,257,88302,N/A,66.7,35.7,N/A,N/A,N/A,N/A,N/A,N/A,28866,44.5,195,3.77,12.2,0.77
8,SESAR,PR,Galaxy Watch6,N/A,N/A,0,N/A,N/A,N/A,80.7,50.7,N/A,N/A,N/A,N/A,21,27.8,N/A,N/A,N/A,N/A,2.9,0.95
8,SESAR,B2B Roadshow,Galaxy Watch6,12218,N/A,3436,72,26661,3.68,55.9,59.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.7,0.91
8,SETK,Paid Social,Galaxy Z Fold8,406965,3297,13230,199,64707,1.49,49.6,49.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.4,0.84
8,SETK,Influencer,Galaxy Z Fold8,N/A,N/A,4579,37,16251,3.53,56.1,40.4,Influencer_6,933087,3.53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.2,0.79
8,SETK,TV,Galaxy Z Fold8,N/A,N/A,27078,N/A,N/A,N/A,64.3,53.4,N/A,N/A,N/A,273,N/A,N/A,N/A,N/A,N/A,N/A,16.7,0.87
8,SETK,Search,Galaxy Z Fold8,245456,4998,6120,879,428872,2.04,64.1,42.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.1,0.91
8,SETK,Website,Galaxy Z Fold8,N/A,N/A,N/A,292,114647,N/A,45.7,41.8,N/A,N/A,N/A,N/A,N/A,N/A,28895,40.5,159,2.89,9.6,0.86
8,SETK,PR,Galaxy Z Fold8,N/A,N/A,0,N/A,N/A,N/A,63.7,71.9,N/A,N/A,N/A,N/A,22,35.5,N/A,N/A,N/A,N/A,1.5,0.94
8,SETK,B2B Roadshow,Galaxy Z Fold8,10352,N/A,6586,34,23912,6.82,71.5,56.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.4,0.89
8,SETK,Paid Social,Galaxy Z Flip8,252560,2737,9948,323,83610,1.32,60.4,52.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.6,0.88
8,SETK,Influencer,Galaxy Z Flip8,N/A,N/A,3382,20,5821,5.76,45.7,52.0,Influencer_6,514127,5.76,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.4,0.95
8,SETK,TV,Galaxy Z Flip8,N/A,N/A,23523,N/A,N/A,N/A,83.9,60.5,N/A,N/A,N/A,287,N/A,N/A,N/A,N/A,N/A,N/A,9.2,0.73
8,SETK,Search,Galaxy Z Flip8,253155,5384,5529,642,246974,2.13,59.6,40.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.4,0.81
8,SETK,Website,Galaxy Z Flip8,N/A,N/A,N/A,537,108706,N/A,52.7,34.1,N/A,N/A,N/A,N/A,N/A,N/A,35129,25.7,235,3.85,10.3,0.81
8,SETK,PR,Galaxy Z Flip8,N/A,N/A,0,N/A,N/A,N/A,77.0,71.8,N/A,N/A,N/A,N/A,10,35.0,N/A,N/A,N/A,N/A,0.5,0.81
8,SETK,B2B Roadshow,Galaxy Z Flip8,6308,N/A,6790,65,23398,7.71,56.9,69.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.1,0.87
8,SETK,Paid Social,Galaxy S24,310948,4020,12628,380,62128,1.29,52.0,35.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.6,0.79
8,SETK,Influencer,Galaxy S24,N/A,N/A,2467,34,7648,5.36,45.7,28.0,Influencer_7,530434,5.36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.4,0.78
8,SETK,TV,Galaxy S24,N/A,N/A,27875,N/A,N/A,N/A,68.8,66.8,N/A,N/A,N/A,408,N/A,N/A,N/A,N/A,N/A,N/A,12.0,0.89
8,SETK,Search,Galaxy S24,157322,1904,11250,296,136127,1.21,52.5,46.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.8,0.92
8,SETK,Website,Galaxy S24,N/A,N/A,N/A,599,171766,N/A,66.9,41.5,N/A,N/A,N/A,N/A,N/A,N/A,35149,41.0,216,3.16,8.4,0.76
8,SETK,PR,Galaxy S24,N/A,N/A,0,N/A,N/A,N/A,73.1,54.4,N/A,N/A,N/A,N/A,38,18.0,N/A,N/A,N/A,N/A,0.8,0.9
8,SETK,B2B Roadshow,Galaxy S24,5520,N/A,5898,61,25962,6.37,67.9,68.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.7,0.95
8,SETK,Paid Social,Galaxy Tab S10,249489,2012,11811,126,40242,0.95,56.1,56.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.4,0.92
8,SETK,Influencer,Galaxy Tab S10,N/A,N/A,1915,10,4634,3.47,53.3,43.2,Influencer_7,203150,3.47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.6,0.9
8,SETK,TV,Galaxy Tab S10,N/A,N/A,16254,N/A,N/A,N/A,74.6,62.7,N/A,N/A,N/A,207,N/A,N/A,N/A,N/A,N/A,N/A,16.1,0.91
8,SETK,Search,Galaxy Tab S10,305354,4692,7462,825,295145,1.54,70.2,44.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.2,0.87
8,SETK,Website,Galaxy Tab S10,N/A,N/A,N/A,277,82263,N/A,58.8,47.4,N/A,N/A,N/A,N/A,N/A,N/A,32870,25.7,254,3.95,10.4,0.82
8,SETK,PR,Galaxy Tab S10,N/A,N/A,0,N/A,N/A,N/A,84.7,63.3,N/A,N/A,N/A,N/A,35,43.3,N/A,N/A,N/A,N/A,0.3,0.86
8,SETK,B2B Roadshow,Galaxy Tab S10,11586,N/A,6911,34,8971,6.89,72.9,69.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.5,0.93
8,SETK,Paid Social,Galaxy Buds3,268705,3497,9089,325,95084,1.0,64.4,63.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.5,0.76
8,SETK,Influencer,Galaxy Buds3,N/A,N/A,2891,32,14526,4.22,50.4,28.2,Influencer_7,611702,4.22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.2,0.82
8,SETK,TV,Galaxy Buds3,N/A,N/A,14593,N/A,N/A,N/A,73.3,71.6,N/A,N/A,N/A,207,N/A,N/A,N/A,N/A,N/A,N/A,9.0,0.75
8,SETK,Search,Galaxy Buds3,239913,3319,6395,417,136121,1.38,65.8,54.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.8,0.87
8,SETK,Website,Galaxy Buds3,N/A,N/A,N/A,336,85791,N/A,63.0,33.8,N/A,N/A,N/A,N/A,N/A,N/A,33054,31.6,174,2.6,4.4,0.91
8,SETK,PR,Galaxy Buds3,N/A,N/A,0,N/A,N/A,N/A,63.2,55.7,N/A,N/A,N/A,N/A,34,40.2,N/A,N/A,N/A,N/A,5.3,0.95
8,SETK,B2B Roadshow,Galaxy Buds3,13399,N/A,6391,49,15484,4.21,58.0,68.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.6,0.88
8,SETK,Paid Social,Galaxy Watch6,292274,3963,5800,247,78937,1.47,74.7,48.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.1,0.95
8,SETK,Influencer,Galaxy Watch6,N/A,N/A,3625,42,9505,4.08,58.2,45.8,Influencer_24,769408,4.08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.8,0.78
8,SETK,TV,Galaxy Watch6,N/A,N/A,15694,N/A,N/A,N/A,84.8,53.0,N/A,N/A,N/A,246,N/A,N/A,N/A,N/A,N/A,N/A,13.3,0.9
8,SETK,Search,Galaxy Watch6,144609,3014,6951,379,134968,2.08,55.9,45.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.6,0.92
8,SETK,Website,Galaxy Watch6,N/A,N/A,N/A,253,78741,N/A,50.2,51.8,N/A,N/A,N/A,N/A,N/A,N/A,31598,26.8,238,3.76,4.1,0.78
8,SETK,PR,Galaxy Watch6,N/A,N/A,0,N/A,N/A,N/A,81.9,67.7,N/A,N/A,N/A,N/A,19,18.0,N/A,N/A,N/A,N/A,1.1,0.86
8,SETK,B2B Roadshow,Galaxy Watch6,12912,N/A,4019,50,25432,7.55,69.5,63.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.0,0.89
8,SELV,Paid Social,Galaxy Z Fold8,497843,4373,14467,248,60228,1.19,49.4,52.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.8,0.89
8,SELV,Influencer,Galaxy Z Fold8,N/A,N/A,4761,12,4401,3.09,41.7,29.5,Influencer_8,693297,3.09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.5,0.82
8,SELV,TV,Galaxy Z Fold8,N/A,N/A,25018,N/A,N/A,N/A,74.4,67.2,N/A,N/A,N/A,354,N/A,N/A,N/A,N/A,N/A,N/A,12.4,0.76
8,SELV,Search,Galaxy Z Fold8,322872,7035,8285,920,390600,2.18,73.7,58.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.3,0.93
8,SELV,Website,Galaxy Z Fold8,N/A,N/A,N/A,831,302765,N/A,63.4,37.1,N/A,N/A,N/A,N/A,N/A,N/A,49919,44.9,185,2.75,4.5,0.85
8,SELV,PR,Galaxy Z Fold8,N/A,N/A,0,N/A,N/A,N/A,65.2,72.8,N/A,N/A,N/A,N/A,53,23.8,N/A,N/A,N/A,N/A,8.4,0.82
8,SELV,B2B Roadshow,Galaxy Z Fold8,8301,N/A,3484,39,11995,4.39,64.7,55.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.5,0.84
8,SELV,Paid Social,Galaxy Z Flip8,491068,6885,8576,311,122373,1.47,64.3,55.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.4,0.87
8,SELV,Influencer,Galaxy Z Flip8,N/A,N/A,2224,23,6034,5.07,41.9,56.1,Influencer_8,857774,5.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.6,0.79
8,SELV,TV,Galaxy Z Flip8,N/A,N/A,21228,N/A,N/A,N/A,78.9,59.5,N/A,N/A,N/A,256,N/A,N/A,N/A,N/A,N/A,N/A,15.4,0.75
8,SELV,Search,Galaxy Z Flip8,194768,2811,8994,236,114000,1.44,54.5,41.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.8,0.79
8,SELV,Website,Galaxy Z Flip8,N/A,N/A,N/A,547,109794,N/A,64.4,38.8,N/A,N/A,N/A,N/A,N/A,N/A,45772,44.7,164,3.02,12.3,0.83
8,SELV,PR,Galaxy Z Flip8,N/A,N/A,0,N/A,N/A,N/A,76.6,64.9,N/A,N/A,N/A,N/A,35,26.9,N/A,N/A,N/A,N/A,1.6,0.92
8,SELV,B2B Roadshow,Galaxy Z Flip8,5912,N/A,4326,63,12030,5.08,72.7,63.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.2,0.9
8,SELV,Paid Social,Galaxy S24,384033,5398,7335,587,111401,1.32,62.9,38.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.4,0.77
