week,market,channel,product,impressions,clicks,spend_aed,conversions,sales_aed,engagement_rate,brand_awareness,purchase_intent,influencer,followers,tv_grp,pr_mentions,pr_share_of_voice,sessions,bounce_rate,avg_session_sec,pages_per_session,competitor_sov,sentiment,media_type,channel_role,revenue_attributed,cpm_aed,cpc_aed,ctr,cpa_aed,roas,aov_aed,cost_per_grp_aed
7,SEIL,TV,Galaxy Z Flip8,,,"21,747",,,,60.70,46.90,,,327,,,,,,,8.80,0.90,paid,brand,False,,,,,,,66.50
7,SEIL,Search,Galaxy Z Flip8,"286,457","5,613","13,811",852,"267,759",1.96,67.50,58.10,,,,,,,,,,5.40,0.93,paid,response,True,48.21,2.46,0.02,16.21,19.39,314.27,
7,SEIL,Website,Galaxy Z Flip8,,,,646,"153,302",,52.50,50.20,,,,,,"61,959",41.20,175,2.70,11.80,0.76,earned,owned,True,,,,,,237.31,
7,SEIL,PR,Galaxy Z Flip8,,,0,,,,82.60,55,,,,23,20.20,,,,,5.40,0.90,earned,brand,False,,,,,,,
7,SEIL,Paid Social,Galaxy S24,"521,160","6,671","14,309",543,"150,128",1.20,56,39.70,,,,,,,,,,13.40,0.88,paid,response,True,27.46,2.14,0.01,26.35,10.49,276.48,
7,SEIL,Influencer,Galaxy S24,,,"2,368",28,"10,093",4.30,66.80,51,Influencer_17,"899,764",,,,,,,,15.10,0.91,paid,response,True,,,,84.57,4.26,360.46,
7,SEIL,TV,Galaxy S24,,,"17,141",,,,59.40,69.90,,,263,,,,,,,8.60,0.80,paid,brand,False,,,,,,,65.17
7,SEIL,Search,Galaxy S24,"180,072","3,627","10,766",329,"88,804",2.01,70.70,41.80,,,,,,,,,,6.10,0.90,paid,response,True,59.79,2.97,0.02,32.72,8.25,269.92,
7,SEIL,Website,Galaxy S24,,,,268,"63,597",,45.70,37,,,,,,"32,688",36.50,239,3.50,7.30,0.91,earned,owned,True,,,,,,237.30,
7,SEIL,PR,Galaxy S24,,,0,,,,75.80,53.30,,,,44,20.80,,,,,0.40,0.87,earned,brand,False,,,,,,,
7,SEIL,Paid Social,Galaxy Tab S10,"391,894","3,361","16,509",268,"80,982",0.88,57.40,52.40,,,,,,,,,,13.30,0.73,paid,response,True,42.13,4.91,0.01,61.60,4.91,302.17,
7,SEIL,Influencer,Galaxy Tab S10,,,"4,586",26,"8,398",5.53,61.70,31.20,Influencer_18,"323,815",,,,,,,,7.10,0.90,paid,response,True,,,,176.38,1.83,323,
7,SEIL,TV,Galaxy Tab S10,,,"18,820",,,,61.80,55.60,,,240,,,,,,,7.40,0.76,paid,brand,False,,,,,,,78.42
7,SEIL,Search,Galaxy Tab S10,"190,793","3,467","5,798",432,"201,700",1.82,66.30,60.80,,,,,,,,,,11,0.93,paid,response,True,30.39,1.67,0.02,13.42,34.79,466.90,
7,SEIL,Website,Galaxy Tab S10,,,,687,"265,658",,54.20,40.40,,,,,,"39,870",29.30,225,3.36,9.90,0.87,earned,owned,True,,,,,,386.69,
7,SEIL,PR,Galaxy Tab S10,,,0,,,,77.10,55.90,,,,40,34.50,,,,,5.10,0.82,earned,brand,False,,,,,,,
7,SEIL,Paid Social,Galaxy Buds3,"717,858","7,160","12,040",338,"52,618",1.19,57.30,49.10,,,,,,,,,,15.60,0.91,paid,response,True,16.77,1.68,0.01,35.62,4.37,155.67,
7,SEIL,Influencer,Galaxy Buds3,,,"3,230",21,"6,006",3.64,43,52.20,Influencer_16,"897,222",,,,,,,,11.80,0.89,paid,response,True,,,,153.81,1.86,286,
7,SEIL,TV,Galaxy Buds3,,,"42,550",,,,67.70,55,,,704,,,,,,,15.30,0.88,paid,brand,False,,,,,,,60.44
7,SEIL,Search,Galaxy Buds3,"540,119","10,020","13,412","1,518","638,563",1.86,58.40,57.20,,,,,,,,,,9.50,0.91,paid,response,True,24.83,1.34,0.02,8.84,47.61,420.66,
7,SEIL,Website,Galaxy Buds3,,,,508,"159,224",,52.40,40.20,,,,,,"49,404",27.80,198,3.14,8.20,0.81,earned,owned,True,,,,,,313.43,
7,SEIL,PR,Galaxy Buds3,,,0,,,,61.20,71.90,,,,28,21.40,,,,,8.40,0.92,earned,brand,False,,,,,,,
7,SEIL,Paid Social,Galaxy Watch6,"269,558","2,422","14,588",277,"70,805",1.05,50.40,40.30,,,,,,,,,,10.40,0.72,paid,response,True,54.12,6.02,0.01,52.66,4.85,255.61,
7,SEIL,Influencer,Galaxy Watch6,,,"4,666",28,"6,317",2.72,51.90,44.70,Influencer_16,"849,513",,,,,,,,10,0.78,paid,response,True,,,,166.64,1.35,225.61,
7,SEIL,TV,Galaxy Watch6,,,"25,431",,,,75.30,68,,,351,,,,,,,9.90,0.77,paid,brand,False,,,,,,,72.45
7,SEIL,Search,Galaxy Watch6,"201,153","4,078","5,380",416,"192,649",2.03,56.90,43.90,,,,,,,,,,5.30,0.88,paid,response,True,26.75,1.32,0.02,12.93,35.81,463.10,
7,SEIL,Website,Galaxy Watch6,,,,951,"324,392",,65.70,39.70,,,,,,"54,155",40.40,265,3.05,5.10,0.83,earned,owned,True,,,,,,341.11,
7,SEIL,PR,Galaxy Watch6,,,0,,,,71.10,52.70,,,,33,26.20,,,,,2.60,0.88,earned,brand,False,,,,,,,
7,SEPAK,Paid Social,Galaxy Z Fold8,"222,318","1,991","8,091",153,"23,054",0.83,47.30,37,,,,,,,,,,13.90,0.73,paid,response,True,36.39,4.06,0.01,52.88,2.85,150.68,
7,SEPAK,Influencer,Galaxy Z Fold8,,,"3,613",15,"5,492",5.32,42.10,39,Influencer_23,"227,939",,,,,,,,13.50,0.77,paid,response,True,,,,240.87,1.52,366.13,
7,SEPAK,TV,Galaxy Z Fold8,,,"16,243",,,,71.90,59.10,,,246,,,,,,,12,0.88,paid,brand,False,,,,,,,66.03
7,SEPAK,Search,Galaxy Z Fold8,"260,549","4,080","5,407",386,"100,029",1.57,67.80,62.10,,,,,,,,,,10.50,0.85,paid,response,True,20.75,1.33,0.02,14.01,18.50,259.14,
7,SEPAK,Website,Galaxy Z Fold8,,,,395,"119,347",,49.10,34,,,,,,"30,248",27,163,3.19,5,0.91,earned,owned,True,,,,,,302.14,
7,SEPAK,PR,Galaxy Z Fold8,,,0,,,,84.30,60.70,,,,26,44.10,,,,,2.20,0.86,earned,brand,False,,,,,,,
7,SEPAK,Paid Social,Galaxy Z Flip8,"223,950","2,895","5,124",119,"30,794",1.04,71.30,53.70,,,,,,,,,,9.90,0.88,paid,response,True,22.88,1.77,0.01,43.06,6.01,258.77,
7,SEPAK,Influencer,Galaxy Z Flip8,,,"1,869",12,"2,419",4.24,45.10,47.10,Influencer_20,"466,087",,,,,,,,14.60,0.79,paid,response,True,,,,155.75,1.29,201.58,
7,SEPAK,TV,Galaxy Z Flip8,,,"22,552",,,,79.60,68.50,,,192,,,,,,,11.10,0.77,paid,brand,False,,,,,,,117.46
7,SEPAK,Search,Galaxy Z Flip8,"211,744","4,424","9,724",718,"196,502",2.09,64.40,50.80,,,,,,,,,,11.70,0.89,paid,response,True,45.92,2.20,0.02,13.54,20.21,273.68,
7,SEPAK,Website,Galaxy Z Flip8,,,,367,"78,683",,51.20,40.30,,,,,,"44,903",30.30,256,3.14,10.40,0.89,earned,owned,True,,,,,,214.40,
7,SEPAK,PR,Galaxy Z Flip8,,,0,,,,75.20,65.10,,,,13,16.50,,,,,1.50,0.84,earned,brand,False,,,,,,,
7,SEPAK,Paid Social,Galaxy S24,"204,120","2,703","8,242",234,"66,916",1.46,47.50,54.80,,,,,,,,,,13.60,0.91,paid,response,True,40.38,3.05,0.01,35.22,8.12,285.97,
7,SEPAK,Influencer,Galaxy S24,,,"1,209",26,"10,408",3.44,60.30,36.50,Influencer_20,"930,268",,,,,,,,7.60,0.80,paid,response,True,,,,46.50,8.61,400.31,
7,SEPAK,TV,Galaxy S24,,,"27,960",,,,59.90,60.20,,,262,,,,,,,13.60,0.84,paid,brand,False,,,,,,,106.72
7,SEPAK,Search,Galaxy S24,"224,208","4,773","9,176",755,"308,611",2.13,62.10,43.30,,,,,,,,,,4.80,0.85,paid,response,True,40.93,1.92,0.02,12.15,33.63,408.76,
7,SEPAK,Website,Galaxy S24,,,,638,"257,379",,66.10,55.90,,,,,,"43,016",32.60,224,2.65,6,0.84,earned,owned,True,,,,,,403.42,
7,SEPAK,PR,Galaxy S24,,,0,,,,74.80,54.60,,,,10,29.60,,,,,7.90,0.92,earned,brand,False,,,,,,,
7,SEPAK,Paid Social,Galaxy Tab S10,"291,623","2,706","11,555",253,"75,591",1.21,72.90,63.30,,,,,,,,,,9.90,0.70,paid,response,True,39.62,4.27,0.01,45.67,6.54,298.78,
7,SEPAK,Influencer,Galaxy Tab S10,,,"2,611",19,"9,247",3.08,43.30,33.40,Influencer_20,"476,943",,,,,,,,6.40,0.84,paid,response,True,,,,137.42,3.54,486.68,
7,SEPAK,TV,Galaxy Tab S10,,,"26,169",,,,63.30,47.70,,,332,,,,,,,6.50,0.75,paid,brand,False,,,,,,,78.82
7,SEPAK,Search,Galaxy Tab S10,"259,535","4,825","7,400",431,"228,113",1.86,73.20,61.30,,,,,,,,,,11.40,0.82,paid,response,True,28.51,1.53,0.02,17.17,30.83,529.26,
7,SEPAK,Website,Galaxy Tab S10,,,,654,"275,489",,65.80,34.10,,,,,,"46,893",40.60,264,3.85,8.90,0.75,earned,owned,True,,,,,,421.24,
7,SEPAK,PR,Galaxy Tab S10,,,0,,,,75.20,55.60,,,,35,30.10,,,,,6.40,0.80,earned,brand,False,,,,,,,
7,SEPAK,Paid Social,Galaxy Buds3,"558,058","7,790","17,946",889,"332,077",1.01,49.60,56.10,,,,,,,,,,9.90,0.92,paid,response,True,32.16,2.30,0.01,20.19,18.50,373.54,
7,SEPAK,Influencer,Galaxy Buds3,,,"2,944",34,"11,291",4.30,54.30,40.10,Influencer_19,"747,300",,,,,,,,6,0.78,paid,response,True,,,,86.59,3.84,332.09,
7,SEPAK,TV,Galaxy Buds3,,,"19,009",,,,72.50,56,,,319,,,,,,,9.60,0.85,paid,brand,False,,,,,,,59.59
7,SEPAK,Search,Galaxy Buds3,"236,569","4,831","13,476",658,"223,632",2.04,59.90,56.80,,,,,,,,,,10.20,0.93,paid,response,True,56.96,2.79,0.02,20.48,16.59,339.87,
7,SEPAK,Website,Galaxy Buds3,,,,"1,186","437,141",,54,54.60,,,,,,"70,178",36.80,192,3.40,6,0.88,earned,owned,True,,,,,,368.58,
7,SEPAK,PR,Galaxy Buds3,,,0,,,,85.50,71.70,,,,42,32.40,,,,,4.70,0.90,earned,brand,False,,,,,,,
7,SEPAK,Paid Social,Galaxy Watch6,"256,021","2,125","9,448",123,"22,075",1.43,48.20,50.80,,,,,,,,,,5.80,0.81,paid,response,True,36.90,4.45,0.01,76.81,2.34,179.47,
7,SEPAK,Influencer,Galaxy Watch6,,,"1,780",36,"14,481",4.75,63.40,43.60,Influencer_19,"778,654",,,,,,,,8.10,0.89,paid,response,True,,,,49.44,8.14,402.25,
7,SEPAK,TV,Galaxy Watch6,,,"21,280",,,,78.50,57,,,181,,,,,,,15.40,0.88,paid,brand,False,,,,,,,117.57
7,SEPAK,Search,Galaxy Watch6,"260,514","4,796","6,381",524,"138,100",1.84,64.90,48.20,,,,,,,,,,10,0.91,paid,response,True,24.49,1.33,0.02,12.18,21.64,263.55,
7,SEPAK,Website,Galaxy Watch6,,,,470,"123,216",,54.70,39.80,,,,,,"39,729",30.30,259,2.54,5.10,0.75,earned,owned,True,,,,,,262.16,
7,SEPAK,PR,Galaxy Watch6,,,0,,,,70.10,52.40,,,,36,25.10,,,,,8.80,0.89,earned,brand,False,,,,,,,
8,SGE,Paid Social,Galaxy Z Fold8,"360,803","4,971","14,561",308,"88,296",0.80,76,63.40,,,,,,,,,,13.30,0.77,paid,response,True,40.36,2.93,0.01,47.28,6.06,286.68,
8,SGE,Influencer,Galaxy Z Fold8,,,"2,797",41,"19,028",4.94,44.50,35.80,Influencer_2,"758,580",,,,,,,,10.40,0.95,paid,response,True,,,,68.22,6.80,464.10,
8,SGE,TV,Galaxy Z Fold8,,,"37,116",,,,76,48.70,,,359,,,,,,,5.50,0.89,paid,brand,False,,,,,,,103.39
8,SGE,Search,Galaxy Z Fold8,"199,384","2,990","9,789",537,"152,445",1.50,73.60,63.70,,,,,,,,,,6,0.89,paid,response,True,49.10,3.27,0.01,18.23,15.57,283.88,
8,SGE,Website,Galaxy Z Fold8,,,,738,"308,693",,56.50,43.20,,,,,,"41,052",39.30,177,2.85,4,0.78,earned,owned,True,,,,,,418.28,
8,SGE,PR,Galaxy Z Fold8,,,0,,,,68.40,63.50,,,,28,16.30,,,,,0.40,0.85,earned,brand,False,,,,,,,
8,SGE,B2B Roadshow,Galaxy Z Fold8,"6,162",,"4,356",49,"19,691",6.75,64.90,55.20,,,,,,,,,,9.30,0.89,paid,brand,True,706.91,,,88.90,4.52,401.86,
8,SGE,Paid Social,Galaxy Z Flip8,"483,538","3,975","10,540",380,"82,992",1.35,59.50,60,,,,,,,,,,9.60,0.89,paid,response,True,21.80,2.65,0.01,27.74,7.87,218.40,
8,SGE,Influencer,Galaxy Z Flip8,,,"2,321",16,"6,053",5.20,57.60,44.40,Influencer_3,"268,507",,,,,,,,6,0.86,paid,response,True,,,,145.06,2.61,378.31,
8,SGE,TV,Galaxy Z Flip8,,,"17,356",,,,71,67.80,,,484,,,,,,,6.90,0.77,paid,brand,False,,,,,,,35.86
8,SGE,Search,Galaxy Z Flip8,"306,003","4,500","15,490",741,"208,499",1.47,56.90,47,,,,,,,,,,5.50,0.84,paid,response,True,50.62,3.44,0.01,20.90,13.46,281.38,
8,SGE,Website,Galaxy Z Flip8,,,,998,"335,805",,59.10,50.40,,,,,,"57,127",37.30,213,3.55,9.50,0.81,earned,owned,True,,,,,,336.48,
8,SGE,PR,Galaxy Z Flip8,,,0,,,,69.80,71.90,,,,48,26.40,,,,,0.40,0.85,earned,brand,False,,,,,,,
8,SGE,B2B Roadshow,Galaxy Z Flip8,"10,670",,"5,568",81,"34,066",3.25,57.50,52.70,,,,,,,,,,9.20,0.85,paid,brand,True,521.84,,,68.74,6.12,420.57,
8,SGE,Paid Social,Galaxy S24,"542,183","6,946","15,901",830,"175,627",1.45,73.70,35.90,,,,,,,,,,5.40,0.82,paid,response,True,29.33,2.29,0.01,19.16,11.05,211.60,
8,SGE,Influencer,Galaxy S24,,,"2,794",61,"22,042",5.05,63.50,52.20,Influencer_2,"915,932",,,,,,,,7.70,0.81,paid,response,True,,,,45.80,7.89,361.34,
8,SGE,TV,Galaxy S24,,,"32,728",,,,78.70,50.10,,,516,,,,,,,11.40,0.77,paid,brand,False,,,,,,,63.43
8,SGE,Search,Galaxy S24,"284,761","5,124","12,890",658,"174,202",1.80,66.10,55.10,,,,,,,,,,6.50,0.80,paid,response,True,45.27,2.52,0.02,19.59,13.51,264.74,
8,SGE,Website,Galaxy S24,,,,"1,217","319,528",,61.70,39.80,,,,,,"68,720",25.90,246,4,13,0.91,earned,owned,True,,,,,,262.55,
8,SGE,PR,Galaxy S24,,,0,,,,74.40,50.90,,,,56,28,,,,,6.70,0.84,earned,brand,False,,,,,,,
8,SGE,B2B Roadshow,Galaxy S24,"6,020",,"5,545",46,"25,161",7.33,64.80,58.90,,,,,,,,,,8.80,0.82,paid,brand,True,921.10,,,120.54,4.54,546.98,
8,SGE,Paid Social,Galaxy Tab S10,"423,346","5,705","12,712",578,"226,107",0.93,62.20,52.90,,,,,,,,,,9.10,0.76,paid,response,True,30.03,2.23,0.01,21.99,17.79,391.19,
8,SGE,Influencer,Galaxy Tab S10,,,"3,520",32,"14,601",5.30,45.90,40.60,Influencer_2,"470,625",,,,,,,,12.60,0.76,paid,response,True,,,,110,4.15,456.28,
8,SGE,TV,Galaxy Tab S10,,,"32,190",,,,69.40,62.20,,,415,,,,,,,7.90,0.73,paid,brand,False,,,,,,,77.57
8,SGE,Search,Galaxy Tab S10,"381,955","8,142","13,766",781,"239,002",2.13,55.60,46.20,,,,,,,,,,12.50,0.91,paid,response,True,36.04,1.69,0.02,17.63,17.36,306.02,
8,SGE,Website,Galaxy Tab S10,,,,"1,076","343,880",,63.70,48.30,,,,,,"61,020",38.10,229,3.10,7.90,0.77,earned,owned,True,,,,,,319.59,
8,SGE,PR,Galaxy Tab S10,,,0,,,,86.60,51.90,,,,24,23.40,,,,,7.80,0.94,earned,brand,False,,,,,,,
8,SGE,B2B Roadshow,Galaxy Tab S10,"10,482",,"7,369",81,"28,684",6.20,74.90,50.10,,,,,,,,,,11.30,0.91,paid,brand,True,703.01,,,90.98,3.89,354.12,
8,SGE,Paid Social,Galaxy Buds3,"320,162","3,624","16,626",429,"115,958",1.15,63.80,40.50,,,,,,,,,,4.90,0.84,paid,response,True,51.93,4.59,0.01,38.76,6.97,270.30,
8,SGE,Influencer,Galaxy Buds3,,,"1,788",54,"15,225",5.76,44.40,49.50,Influencer_2,"665,660",,,,,,,,13.50,0.92,paid,response,True,,,,33.11,8.52,281.94,
8,SGE,TV,Galaxy Buds3,,,"33,264",,,,64.70,49.80,,,251,,,,,,,7.20,0.76,paid,brand,False,,,,,,,132.53
8,SGE,Search,Galaxy Buds3,"248,236","3,546","14,769",405,"153,505",1.43,68.60,57,,,,,,,,,,11.60,0.87,paid,response,True,59.50,4.16,0.01,36.47,10.39,379.02,
8,SGE,Website,Galaxy Buds3,,,,859,"380,902",,68.30,37.40,,,,,,"63,508",37.70,244,3.98,5.30,0.87,earned,owned,True,,,,,,443.42,
8,SGE,PR,Galaxy Buds3,,,0,,,,84,58.70,,,,27,30.10,,,,,6.40,0.95,earned,brand,False,,,,,,,
8,SGE,B2B Roadshow,Galaxy Buds3,"6,637",,"3,257",72,"25,374",4.27,68.10,55.70,,,,,,,,,,8.30,0.94,paid,brand,True,490.73,,,45.24,7.79,352.42,
8,SGE,Paid Social,Galaxy Watch6,"549,735","5,155","8,344",252,"97,301",0.91,68.40,48,,,,,,,,,,13.20,0.85,paid,response,True,15.18,1.62,0.01,33.11,11.66,386.12,
8,SGE,Influencer,Galaxy Watch6,,,"4,938",82,"34,442",5.92,69.90,41.50,Influencer_3,"966,479",,,,,,,,14.60,0.83,paid,response,True,,,,60.22,6.97,420.02,
8,SGE,TV,Galaxy Watch6,,,"25,022",,,,77.60,63.10,,,301,,,,,,,13.30,0.75,paid,brand,False,,,,,,,83.13
8,SGE,Search,Galaxy Watch6,"223,664","2,752","15,903",324,"97,496",1.23,53,50.70,,,,,,,,,,10.20,0.88,paid,response,True,71.10,5.78,0.01,49.08,6.13,300.91,
8,SGE,Website,Galaxy Watch6,,,,533,"115,563",,51,50.90,,,,,,"33,330",40.70,213,3.74,5.90,0.82,earned,owned,True,,,,,,216.82,
8,SGE,PR,Galaxy Watch6,,,0,,,,75.60,70.30,,,,27,24.70,,,,,2,0.94,earned,brand,False,,,,,,,
8,SGE,B2B Roadshow,Galaxy Watch6,"11,986",,"4,880",87,"20,714",3.06,72.20,67.30,,,,,,,,,,10.50,0.94,paid,brand,True,407.14,,,56.09,4.24,238.09,
8,SESAR,Paid Social,Galaxy Z Fold8,"384,926","3,265","12,493",245,"67,690",1.16,49,47.30,,,,,,,,,,15.90,0.77,paid,response,True,32.46,3.83,0.01,50.99,5.42,276.29,
8,SESAR,Influencer,Galaxy Z Fold8,,,"2,571",40,"8,641",5.84,56.40,52.60,Influencer_5,"902,573",,,,,,,,14.40,0.89,paid,response,True,,,,64.28,3.36,216.03,
8,SESAR,TV,Galaxy Z Fold8,,,"30,568",,,,76.50,58.30,,,354,,,,,,,14.60,0.74,paid,brand,False,,,,,,,86.35
8,SESAR,Search,Galaxy Z Fold8,"318,240","6,002","10,251",624,"267,525",1.89,54.90,50.20,,,,,,,,,,8.30,0.89,paid,response,True,32.21,1.71,0.02,16.43,26.10,428.73,
8,SESAR,Website,Galaxy Z Fold8,,,,806,"275,631",,63.70,48,,,,,,"50,296",33.50,189,3.83,7.10,0.93,earned,owned,True,,,,,,341.97,
8,SESAR,PR,Galaxy Z Fold8,,,0,,,,65.30,61.60,,,,40,32.40,,,,,2.10,0.87,earned,brand,False,,,,,,,
8,SESAR,B2B Roadshow,Galaxy Z Fold8,"7,253",,"5,079",44,"15,620",3.18,56.80,64.60,,,,,,,,,,9.20,0.94,paid,brand,True,700.26,,,115.43,3.08,355,
8,SESAR,Paid Social,Galaxy Z Flip8,"349,965","4,540","8,867",278,"104,566",1.38,66.50,52.40,,,,,,,,,,6,0.76,paid,response,True,25.34,1.95,0.01,31.90,11.79,376.14,
8,SESAR,Influencer,Galaxy Z Flip8,,,"1,961",13,"5,172",3.03,55.40,39.80,Influencer_4,"308,216",,,,,,,,13.80,0.94,paid,response,True,,,,150.85,2.64,397.85,
8,SESAR,TV,Galaxy Z Flip8,,,"33,565",,,,85.60,59.90,,,253,,,,,,,11.40,0.73,paid,brand,False,,,,,,,132.67
8,SESAR,Search,Galaxy Z Flip8,"301,538","5,298","8,474",512,"146,605",1.76,71.60,39.20,,,,,,,,,,5.90,0.92,paid,response,True,28.10,1.60,0.02,16.55,17.30,286.34,
8,SESAR,Website,Galaxy Z Flip8,,,,224,"74,033",,67.40,45.70,,,,,,"26,066",34.20,247,2.67,10.30,0.87,earned,owned,True,,,,,,330.50,
8,SESAR,PR,Galaxy Z Flip8,,,0,,,,78.90,67.50,,,,45,42.60,,,,,0.70,0.89,earned,brand,False,,,,,,,
8,SESAR,B2B Roadshow,Galaxy Z Flip8,"9,841",,"4,551",43,"20,573",6.98,60.80,68.30,,,,,,,,,,6.60,0.91,paid,brand,True,462.45,,,105.84,4.52,478.44,
8,SESAR,Paid Social,Galaxy S24,"493,415","5,050","9,997",461,"78,952",1.16,48.40,49.10,,,,,,,,,,9.10,0.89,paid,response,True,20.26,1.98,0.01,21.69,7.90,171.26,
8,SESAR,Influencer,Galaxy S24,,,"2,789",21,"9,658",2.98,58.10,53,Influencer_4,"872,676",,,,,,,,13.50,0.76,paid,response,True,,,,132.81,3.46,459.90,
8,SESAR,TV,Galaxy S24,,,"21,506",,,,80.30,47.40,,,387,,,,,,,15.20,0.80,paid,brand,False,,,,,,,55.57
8,SESAR,Search,Galaxy S24,"197,809","2,380","9,570",414,"221,800",1.20,65.90,49.70,,,,,,,,,,4.50,0.78,paid,response,True,48.38,4.02,0.01,23.12,23.18,535.75,
8,SESAR,Website,Galaxy S24,,,,346,"153,316",,46.40,55.60,,,,,,"28,019",38.40,258,2.90,7.90,0.82,earned,owned,True,,,,,,443.11,
8,SESAR,PR,Galaxy S24,,,0,,,,79.60,71.90,,,,15,36.30,,,,,8.10,0.96,earned,brand,False,,,,,,,
8,SESAR,B2B Roadshow,Galaxy S24,"5,025",,"6,661",54,"18,614",3.50,67.30,68.40,,,,,,,,,,9.10,0.94,paid,brand,True,"1,325.57",,,123.35,2.79,344.70,
8,SESAR,Paid Social,Galaxy Tab S10,"373,059","3,094","6,246",214,"62,150",0.94,59.60,40.70,,,,,,,,,,10.60,0.79,paid,response,True,16.74,2.02,0.01,29.19,9.95,290.42,
8,SESAR,Influencer,Galaxy Tab S10,,,"3,159",23,"8,787",4.48,63.90,43.80,Influencer_4,"795,033",,,,,,,,11,0.86,paid,response,True,,,,137.35,2.78,382.04,
8,SESAR,TV,Galaxy Tab S10,,,"32,040",,,,76.90,50,,,429,,,,,,,11.50,0.86,paid,brand,False,,,,,,,74.69
8,SESAR,Search,Galaxy Tab S10,"317,992","5,359","6,190",623,"225,089",1.69,66,43.30,,,,,,,,,,7.90,0.79,paid,response,True,19.47,1.16,0.02,9.94,36.36,361.30,
8,SESAR,Website,Galaxy Tab S10,,,,929,"191,228",,46.80,43.80,,,,,,"54,784",36.90,182,2.53,11,0.93,earned,owned,True,,,,,,205.84,
8,SESAR,PR,Galaxy Tab S10,,,0,,,,77.80,64,,,,39,40.50,,,,,7.10,0.83,earned,brand,False,,,,,,,
8,SESAR,B2B Roadshow,Galaxy Tab S10,"5,240",,"5,479",25,"26,130",7.27,70.20,69.60,,,,,,,,,,9,0.97,paid,brand,True,"1,045.61",,,219.16,4.77,"1,045.20",
8,SESAR,Paid Social,Galaxy Buds3,"496,610","4,226","13,552",291,"80,788",1.48,50.50,49.20,,,,,,,,,,7.50,0.72,paid,response,True,27.29,3.21,0.01,46.57,5.96,277.62,
8,SESAR,Influencer,Galaxy Buds3,,,"3,077",15,"6,528",4.21,43.30,48.20,Influencer_4,"344,671",,,,,,,,13.90,0.86,paid,response,True,,,,205.13,2.12,435.20,
8,SESAR,TV,Galaxy Buds3,,,"24,185",,,,76.20,61.80,,,223,,,,,,,16.50,0.81,paid,brand,False,,,,,,,108.45
8,SESAR,Search,Galaxy Buds3,"196,406","2,676","12,823",303,"129,166",1.36,62.40,59.10,,,,,,,,,,11.70,0.93,paid,response,True,65.29,4.79,0.01,42.32,10.07,426.29,
8,SESAR,Website,Galaxy Buds3,,,,643,"187,505",,53.30,40.30,,,,,,"42,323",43.30,176,3.73,8.90,0.90,earned,owned,True,,,,,,291.61,
8,SESAR,PR,Galaxy Buds3,,,0,,,,74.60,49.70,,,,30,28.10,,,,,4.80,0.82,earned,brand,False,,,,,,,
8,SESAR,B2B Roadshow,Galaxy Buds3,"11,015",,"7,070",73,"8,001",6.55,55.40,64.70,,,,,,,,,,5.40,0.88,paid,brand,True,641.85,,,96.85,1.13,109.60,
8,SESAR,Paid Social,Galaxy Watch6,"492,572","6,368","11,606",463,"179,486",1.12,53.30,38.70,,,,,,,,,,14.20,0.82,paid,response,True,23.56,1.82,0.01,25.07,15.46,387.66,
8,SESAR,Influencer,Galaxy Watch6,,,"3,793",24,"11,189",3.07,67,36.40,Influencer_21,"727,537",,,,,,,,6.20,0.85,paid,response,True,,,,158.04,2.95,466.21,
8,SESAR,TV,Galaxy Watch6,,,"31,931",,,,65,53.50,,,246,,,,,,,10.60,0.74,paid,brand,False,,,,,,,129.80
8,SESAR,Search,Galaxy Watch6,"260,017","3,308","13,884",570,"278,417",1.27,60.50,50.80,,,,,,,,,,4.30,0.84,paid,response,True,53.40,4.20,0.01,24.36,20.05,488.45,
8,SESAR,Website,Galaxy Watch6,,,,257,"88,302",,66.70,35.70,,,,,,"28,866",44.50,195,3.77,12.20,0.77,earned,owned,True,,,,,,343.59,
8,SESAR,PR,Galaxy Watch6,,,0,,,,80.70,50.70,,,,21,27.80,,,,,2.90,0.95,earned,brand,False,,,,,,,
8,SESAR,B2B Roadshow,Galaxy Watch6,"12,218",,"3,436",72,"26,661",3.68,55.90,59.20,,,,,,,,,,10.70,0.91,paid,brand,True,281.22,,,47.72,7.76,370.29,
8,SETK,Paid Social,Galaxy Z Fold8,"406,965","3,297","13,230",199,"64,707",1.49,49.60,49.70,,,,,,,,,,13.40,0.84,paid,response,True,32.51,4.01,0.01,66.48,4.89,325.16,
8,SETK,Influencer,Galaxy Z Fold8,,,"4,579",37,"16,251",3.53,56.10,40.40,Influencer_6,"933,087",,,,,,,,11.20,0.79,paid,response,True,,,,123.76,3.55,439.22,
8,SETK,TV,Galaxy Z Fold8,,,"27,078",,,,64.30,53.40,,,273,,,,,,,16.70,0.87,paid,brand,False,,,,,,,99.19
8,SETK,Search,Galaxy Z Fold8,"245,456","4,998","6,120",879,"428,872",2.04,64.10,42.30,,,,,,,,,,8.10,0.91,paid,response,True,24.93,1.22,0.02,6.96,70.08,487.91,
8,SETK,Website,Galaxy Z Fold8,,,,292,"114,647",,45.70,41.80,,,,,,"28,895",40.50,159,2.89,9.60,0.86,earned,owned,True,,,,,,392.63,
8,SETK,PR,Galaxy Z Fold8,,,0,,,,63.70,71.90,,,,22,35.50,,,,,1.50,0.94,earned,brand,False,,,,,,,
